DSWL,NASDAQ,"DESWELL INDUSTRIES, INC.",CONSUMER NON-DURABLES,PLASTIC PRODUCTS
DTRM,NASDAQ,"DETERMINE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
DXCM,NASDAQ,"DEXCOM, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
DFBH,NASDAQ,DFB HEALTHCARE ACQUISITIONS CORP.,FINANCE,BUSINESS SERVICES
DFBHU,NASDAQ,DFB HEALTHCARE ACQUISITIONS CORP.,FINANCE,BUSINESS SERVICES
DFBHW,NASDAQ,DFB HEALTHCARE ACQUISITIONS CORP.,FINANCE,BUSINESS SERVICES
DHXM,NASDAQ,DHX MEDIA LTD.,N/A,N/A
DHIL,NASDAQ,"DIAMOND HILL INVESTMENT GROUP, INC.",FINANCE,INVESTMENT MANAGERS
FANG,NASDAQ,"DIAMONDBACK ENERGY, INC.",ENERGY,OIL & GAS PRODUCTION
DCIX,NASDAQ,DIANA CONTAINERSHIPS INC.,TRANSPORTATION,MARINE TRANSPORTATION
DRNA,NASDAQ,"DICERNA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
DFBG,NASDAQ,DIFFERENTIAL BRANDS GROUP INC.,CONSUMER NON-DURABLES,APPAREL
DFFN,NASDAQ,DIFFUSION PHARMACEUTICALS INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
DGII,NASDAQ,DIGI INTERNATIONAL INC.,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
DMRC,NASDAQ,DIGIMARC CORPORATION,TECHNOLOGY,EDP SERVICES
DRAD,NASDAQ,DIGIRAD CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
DGLY,NASDAQ,"DIGITAL ALLY, INC.",TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
APPS,NASDAQ,"DIGITAL TURBINE, INC.",MISCELLANEOUS,MULTI-SECTOR COMPANIES
DCOM,NASDAQ,"DIME COMMUNITY BANCSHARES, INC.",FINANCE,SAVINGS INSTITUTIONS
DIOD,NASDAQ,DIODES INCORPORATED,TECHNOLOGY,SEMICONDUCTORS
DISCA,NASDAQ,"DISCOVERY, INC.",CONSUMER SERVICES,TELEVISION SERVICES
DISCB,NASDAQ,"DISCOVERY, INC.",CONSUMER SERVICES,TELEVISION SERVICES
DISCK,NASDAQ,"DISCOVERY, INC.",CONSUMER SERVICES,TELEVISION SERVICES
DISH,NASDAQ,DISH NETWORK CORPORATION,CONSUMER SERVICES,TELEVISION SERVICES
DVCR,NASDAQ,DIVERSICARE HEALTHCARE SERVICES INC.,HEALTH CARE,HOSPITAL/NURSING MANAGEMENT
SAUC,NASDAQ,"DIVERSIFIED RESTAURANT HOLDINGS, INC.",CONSUMER SERVICES,RESTAURANTS
DLHC,NASDAQ,DLH HOLDINGS CORP.,TECHNOLOGY,PROFESSIONAL SERVICES
BOOM,NASDAQ,DMC GLOBAL INC.,CAPITAL GOODS,INDUSTRIAL SPECIALTIES
DNBF,NASDAQ,DNB FINANCIAL CORP,FINANCE,MAJOR BANKS
DOCU,NASDAQ,"DOCUSIGN, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
DOGZ,NASDAQ,DOGNESS (INTERNATIONAL) CORPORATION,CONSUMER DURABLES,MISCELLANEOUS MANUFACTURING INDUSTRIES
DLTR,NASDAQ,"DOLLAR TREE, INC.",CONSUMER SERVICES,DEPARTMENT/SPECIALTY RETAIL STORES
DLPN,NASDAQ,"DOLPHIN ENTERTAINMENT, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
DLPNW,NASDAQ,"DOLPHIN ENTERTAINMENT, INC.",CONSUMER SERVICES,OTHER CONSUMER SERVICES
DGICA,NASDAQ,"DONEGAL GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
DGICB,NASDAQ,"DONEGAL GROUP, INC.",FINANCE,PROPERTY-CASUALTY INSURERS
DMLP,NASDAQ,"DORCHESTER MINERALS, L.P.",ENERGY,OIL & GAS PRODUCTION
DORM,NASDAQ,"DORMAN PRODUCTS, INC.",CAPITAL GOODS,AUTO PARTS:O.E.M.
DOVA,NASDAQ,"DOVA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
LYL,NASDAQ,DRAGON VICTORY INTERNATIONAL LIMITED,FINANCE,FINANCE/INVESTORS SERVICES
DOTA,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION, INC.",FINANCE,BUSINESS SERVICES
DOTAR,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION, INC.",FINANCE,BUSINESS SERVICES
DOTAU,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION, INC.",FINANCE,BUSINESS SERVICES
DOTAW,NASDAQ,"DRAPER OAKWOOD TECHNOLOGY ACQUISITION, INC.",FINANCE,BUSINESS SERVICES
DBX,NASDAQ,"DROPBOX, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
DCAR,NASDAQ,"DROPCAR, INC.",CONSUMER SERVICES,TELECOMMUNICATIONS EQUIPMENT
DRYS,NASDAQ,DRYSHIPS INC.,TRANSPORTATION,MARINE TRANSPORTATION
DSPG,NASDAQ,"DSP GROUP, INC.",TECHNOLOGY,SEMICONDUCTORS
DLTH,NASDAQ,DULUTH HOLDINGS INC.,CONSUMER SERVICES,CLOTHING/SHOE/ACCESSORY STORES
DNKN,NASDAQ,"DUNKIN&#39; BRANDS GROUP, INC.",CONSUMER SERVICES,RESTAURANTS
DRRX,NASDAQ,DURECT CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
DXPE,NASDAQ,"DXP ENTERPRISES, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
DYSL,NASDAQ,DYNASIL CORPORATION OF AMERICA,CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
DYNT,NASDAQ,DYNATRONICS CORPORATION,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
DVAX,NASDAQ,DYNAVAX TECHNOLOGIES CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
ETFC,NASDAQ,E*TRADE FINANCIAL CORPORATION,FINANCE,SAVINGS INSTITUTIONS
EBMT,NASDAQ,"EAGLE BANCORP MONTANA, INC.",FINANCE,MAJOR BANKS
EGBN,NASDAQ,"EAGLE BANCORP, INC.",FINANCE,MAJOR BANKS
EGLE,NASDAQ,EAGLE BULK SHIPPING INC.,TRANSPORTATION,MARINE TRANSPORTATION
EFBI,NASDAQ,"EAGLE FINANCIAL BANCORP, INC.",FINANCE,SAVINGS INSTITUTIONS
EGRX,NASDAQ,"EAGLE PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EWBC,NASDAQ,"EAST WEST BANCORP, INC.",FINANCE,MAJOR BANKS
EACQ,NASDAQ,EASTERLY ACQUISITION CORP.,FINANCE,FINANCE: CONSUMER SERVICES
EACQU,NASDAQ,EASTERLY ACQUISITION CORP.,FINANCE,FINANCE: CONSUMER SERVICES
EACQW,NASDAQ,EASTERLY ACQUISITION CORP.,FINANCE,FINANCE: CONSUMER SERVICES
EML,NASDAQ,EASTERN COMPANY (THE),CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
EAST,NASDAQ,"EASTSIDE DISTILLING, INC.",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
EASTW,NASDAQ,"EASTSIDE DISTILLING, INC.",CONSUMER NON-DURABLES,BEVERAGES (PRODUCTION/DISTRIBUTION)
EVGBC,NASDAQ,EATON VANCE NEXTSHARES TRUST,N/A,N/A
EVSTC,NASDAQ,EATON VANCE NEXTSHARES TRUST,N/A,N/A
EVFTC,NASDAQ,EATON VANCE NEXTSHARES TRUST II,N/A,N/A
EVLMC,NASDAQ,EATON VANCE NEXTSHARES TRUST II,N/A,N/A
OKDCC,NASDAQ,EATON VANCE NEXTSHARES TRUST II,N/A,N/A
EBAY,NASDAQ,EBAY INC.,MISCELLANEOUS,BUSINESS SERVICES
EBAYL,NASDAQ,EBAY INC.,MISCELLANEOUS,BUSINESS SERVICES
EBIX,NASDAQ,"EBIX, INC.",TECHNOLOGY,EDP SERVICES
ELON,NASDAQ,ECHELON CORPORATION,TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
ECHO,NASDAQ,"ECHO GLOBAL LOGISTICS, INC.",TRANSPORTATION,OIL REFINING/MARKETING
SATS,NASDAQ,ECHOSTAR CORPORATION,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
EEI,NASDAQ,"ECOLOGY AND ENVIRONMENT, INC.",CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL
ESES,NASDAQ,"ECO-STIM ENERGY SOLUTIONS, INC.",ENERGY,OILFIELD SERVICES/EQUIPMENT
EDAP,NASDAQ,EDAP TMS S.A.,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
EDGE,NASDAQ,"EDGE THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EDGW,NASDAQ,"EDGEWATER TECHNOLOGY, INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
EDIT,NASDAQ,"EDITAS MEDICINE, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
EDUC,NASDAQ,EDUCATIONAL DEVELOPMENT CORPORATION,CONSUMER DURABLES,CONSUMER SPECIALTIES
EGAN,NASDAQ,EGAIN CORPORATION,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
EGLT,NASDAQ,EGALET CORPORATION,HEALTH CARE,MAJOR PHARMACEUTICALS
EHTH,NASDAQ,"EHEALTH, INC.",FINANCE,SPECIALTY INSURERS
EIGR,NASDAQ,"EIGER BIOPHARMACEUTICALS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
EKSO,NASDAQ,"EKSO BIONICS HOLDINGS, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
LOCO,NASDAQ,"EL POLLO LOCO HOLDINGS, INC.",CONSUMER SERVICES,RESTAURANTS
EMITF,NASDAQ,ELBIT IMAGING LTD.,CONSUMER SERVICES,BUILDING OPERATORS
ESLT,NASDAQ,ELBIT SYSTEMS LTD.,CAPITAL GOODS,MILITARY/GOVERNMENT/TECHNICAL
ERI,NASDAQ,"ELDORADO RESORTS, INC.",CONSUMER SERVICES,HOTELS/RESORTS
ESIO,NASDAQ,"ELECTRO SCIENTIFIC INDUSTRIES, INC.",MISCELLANEOUS,INDUSTRIAL MACHINERY/COMPONENTS
EA,NASDAQ,ELECTRONIC ARTS INC.,TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
EFII,NASDAQ,"ELECTRONICS FOR IMAGING, INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
ELSE,NASDAQ,"ELECTRO-SENSORS, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
ELEC,NASDAQ,ELECTRUM SPECIAL ACQUISITION CORPORATION,FINANCE,BUSINESS SERVICES
ELECU,NASDAQ,ELECTRUM SPECIAL ACQUISITION CORPORATION,FINANCE,BUSINESS SERVICES
ELECW,NASDAQ,ELECTRUM SPECIAL ACQUISITION CORPORATION,FINANCE,BUSINESS SERVICES
EBIO,NASDAQ,"ELEVEN BIOTHERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ESBK,NASDAQ,ELMIRA SAVINGS BANK NY (THE),FINANCE,MAJOR BANKS
ELOX,NASDAQ,"ELOXX PHARMACEUTICALS, INC.",HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH
ELTK,NASDAQ,ELTEK LTD.,TECHNOLOGY,ELECTRICAL PRODUCTS
EMCI,NASDAQ,EMC INSURANCE GROUP INC.,FINANCE,PROPERTY-CASUALTY INSURERS
EMCF,NASDAQ,EMCLAIRE FINANCIAL CORP,FINANCE,MAJOR BANKS
EMKR,NASDAQ,EMCORE CORPORATION,TECHNOLOGY,SEMICONDUCTORS
EMMS,NASDAQ,EMMIS COMMUNICATIONS CORPORATION,CONSUMER SERVICES,BROADCASTING
NYNY,NASDAQ,"EMPIRE RESORTS, INC.",CONSUMER SERVICES,RESTAURANTS
ENTA,NASDAQ,"ENANTA PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ECPG,NASDAQ,ENCORE CAPITAL GROUP INC,FINANCE,FINANCE COMPANIES
WIRE,NASDAQ,ENCORE WIRE CORPORATION,CAPITAL GOODS,METAL FABRICATIONS
ENDP,NASDAQ,ENDO INTERNATIONAL PLC,HEALTH CARE,MAJOR PHARMACEUTICALS
ECYT,NASDAQ,"ENDOCYTE, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ELGX,NASDAQ,"ENDOLOGIX, INC.",HEALTH CARE,MEDICAL/DENTAL INSTRUMENTS
NDRA,NASDAQ,ENDRA LIFE SCIENCES INC.,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
NDRAW,NASDAQ,ENDRA LIFE SCIENCES INC.,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
EIGI,NASDAQ,"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
WATT,NASDAQ,ENERGOUS CORPORATION,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
EFOI,NASDAQ,"ENERGY FOCUS, INC.",CONSUMER DURABLES,BUILDING PRODUCTS
ERII,NASDAQ,"ENERGY RECOVERY, INC.",TECHNOLOGY,INDUSTRIAL MACHINERY/COMPONENTS
EGC,NASDAQ,"ENERGY XXI GULF COAST, INC.",ENERGY,OIL & GAS PRODUCTION
ENG,NASDAQ,ENGLOBAL CORPORATION,CONSUMER SERVICES,MILITARY/GOVERNMENT/TECHNICAL
ENPH,NASDAQ,"ENPHASE ENERGY, INC.",TECHNOLOGY,SEMICONDUCTORS
ESGR,NASDAQ,ENSTAR GROUP LIMITED,FINANCE,PROPERTY-CASUALTY INSURERS
ENFC,NASDAQ,ENTEGRA FINANCIAL CORP.,FINANCE,BANKS
ENTG,NASDAQ,"ENTEGRIS, INC.",CONSUMER NON-DURABLES,PLASTIC PRODUCTS
EBTC,NASDAQ,ENTERPRISE BANCORP INC,FINANCE,MAJOR BANKS
EFSC,NASDAQ,ENTERPRISE FINANCIAL SERVICES CORPORATION,FINANCE,MAJOR BANKS
EPZM,NASDAQ,"EPIZYME, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
PLUS,NASDAQ,EPLUS INC.,TECHNOLOGY,RETAIL: COMPUTER SOFTWARE & PERIPHERAL EQUIPMENT
EQIX,NASDAQ,"EQUINIX, INC.",CONSUMER SERVICES,REAL ESTATE INVESTMENT TRUSTS
EQFN,NASDAQ,EQUITABLE FINANCIAL CORP.,FINANCE,SAVINGS INSTITUTIONS
EQBK,NASDAQ,"EQUITY BANCSHARES, INC.",FINANCE,MAJOR BANKS
ERIC,NASDAQ,ERICSSON,TECHNOLOGY,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIONS EQUIPMENT
ERIE,NASDAQ,ERIE INDEMNITY COMPANY,FINANCE,SPECIALTY INSURERS
ERYP,NASDAQ,ERYTECH PHARMA S.A.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
ESCA,NASDAQ,"ESCALADE, INCORPORATED",CONSUMER NON-DURABLES,RECREATIONAL PRODUCTS/TOYS
ESPR,NASDAQ,"ESPERION THERAPEUTICS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
ESQ,NASDAQ,"ESQUIRE FINANCIAL HOLDINGS, INC.",FINANCE,COMMERCIAL BANKS
ESSA,NASDAQ,"ESSA BANCORP, INC.",FINANCE,BANKS
EPIX,NASDAQ,ESSA PHARMA INC.,HEALTH CARE,MAJOR PHARMACEUTICALS
ESND,NASDAQ,ESSENDANT INC.,CONSUMER SERVICES,PAPER
ESTR,NASDAQ,"ESTRE AMBIENTAL, INC.",PUBLIC UTILITIES,ENVIRONMENTAL SERVICES
ESTRW,NASDAQ,"ESTRE AMBIENTAL, INC.",PUBLIC UTILITIES,ENVIRONMENTAL SERVICES
VBND,NASDAQ,ETF SERIES SOLUTIONS TRUST VIDENT CORE U.S. BOND STRATEGY FUND,N/A,N/A
VUSE,NASDAQ,ETF SERIES SOLUTIONS TRUST VIDENT CORE US EQUITY ETF,N/A,N/A
VIDI,NASDAQ,ETF SERIES SOLUTIONS TRUST VIDENT INTERNATIONAL EQUITY FUND,N/A,N/A
ETSY,NASDAQ,"ETSY, INC.",MISCELLANEOUS,BUSINESS SERVICES
CLWT,NASDAQ,EURO TECH HOLDINGS COMPANY LIMITED,CONSUMER DURABLES,DIVERSIFIED ELECTRONIC PRODUCTS
EEFT,NASDAQ,"EURONET WORLDWIDE, INC.",FINANCE,INVESTMENT BANKERS/BROKERS/SERVICE
ESEA,NASDAQ,EUROSEAS LTD.,TRANSPORTATION,MARINE TRANSPORTATION
EVLO,NASDAQ,"EVELO BIOSCIENCES, INC.",N/A,N/A
EVBG,NASDAQ,"EVERBRIDGE, INC.",TECHNOLOGY,COMPUTER SOFTWARE: PREPACKAGED SOFTWARE
EVK,NASDAQ,"EVER-GLORY INTERNATIONAL GROUP, INC.",CONSUMER NON-DURABLES,APPAREL
MRAM,NASDAQ,"EVERSPIN TECHNOLOGIES, INC.",TECHNOLOGY,SEMICONDUCTORS
EVLV,NASDAQ,EVINE LIVE INC.,CONSUMER SERVICES,CATALOG/SPECIALTY DISTRIBUTION
EVFM,NASDAQ,"EVOFEM BIOSCIENCES, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EVGN,NASDAQ,EVOGENE LTD.,BASIC INDUSTRIES,AGRICULTURAL CHEMICALS
EVOK,NASDAQ,"EVOKE PHARMA, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EOLS,NASDAQ,"EVOLUS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EVOL,NASDAQ,"EVOLVING SYSTEMS, INC.",TECHNOLOGY,EDP SERVICES
EXAS,NASDAQ,EXACT SCIENCES CORPORATION,HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH
FLAG,NASDAQ,EXCHANGE TRADED CONCEPTS TRUST FLAG-FORENSIC ACCOUNTING LONG-S,N/A,N/A
ROBO,NASDAQ,EXCHANGE TRADED CONCEPTS TRUST ROBO GLOBAL ROBOTICS AND AUTOMA,N/A,N/A
XELA,NASDAQ,"EXELA TECHNOLOGIES, INC.",MISCELLANEOUS,BUSINESS SERVICES
EXEL,NASDAQ,"EXELIXIS, INC.",HEALTH CARE,BIOTECHNOLOGY: COMMERCIAL PHYSICAL & BIOLOGICAL RESARCH
EXFO,NASDAQ,EXFO INC,CAPITAL GOODS,ELECTRICAL PRODUCTS
EXLS,NASDAQ,"EXLSERVICE HOLDINGS, INC.",MISCELLANEOUS,BUSINESS SERVICES
EXPE,NASDAQ,"EXPEDIA GROUP, INC.",CONSUMER SERVICES,TRANSPORTATION SERVICES
EXPD,NASDAQ,"EXPEDITORS INTERNATIONAL OF WASHINGTON, INC.",TRANSPORTATION,OIL REFINING/MARKETING
EXPO,NASDAQ,"EXPONENT, INC.",CONSUMER SERVICES,PROFESSIONAL SERVICES
ESRX,NASDAQ,EXPRESS SCRIPTS HOLDING COMPANY,HEALTH CARE,MEDICAL/NURSING SERVICES
XOG,NASDAQ,"EXTRACTION OIL & GAS, INC.",ENERGY,OIL & GAS PRODUCTION
EXTR,NASDAQ,"EXTREME NETWORKS, INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
EYEG,NASDAQ,"EYEGATE PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EYEGW,NASDAQ,"EYEGATE PHARMACEUTICALS, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EYEN,NASDAQ,"EYENOVIA, INC.",HEALTH CARE,MAJOR PHARMACEUTICALS
EYPT,NASDAQ,"EYEPOINT PHARMACEUTICALS, INC.",CAPITAL GOODS,BIOTECHNOLOGY: LABORATORY ANALYTICAL INSTRUMENTS
EZPW,NASDAQ,"EZCORP, INC.",CONSUMER SERVICES,OTHER SPECIALTY STORES
FFIV,NASDAQ,"F5 NETWORKS, INC.",TECHNOLOGY,COMPUTER COMMUNICATIONS EQUIPMENT
FB,NASDAQ,"FACEBOOK, INC.",TECHNOLOGY,"COMPUTER SOFTWARE: PROGRAMMING, DATA PROCESSING"
DAVE,NASDAQ,"FAMOUS DAVE&#39;S OF AMERICA, INC.",CONSUMER SERVICES,RESTAURANTS
FANH,NASDAQ,FANHUA INC.,FINANCE,SPECIALTY INSURERS
FARM,NASDAQ,FARMER BROTHERS COMPANY,CONSUMER NON-DURABLES,PACKAGED FOODS
FMAO,NASDAQ,"FARMERS & MERCHANTS BANCORP, INC.",FINANCE,SAVINGS INSTITUTIONS
FFKT,NASDAQ,FARMERS CAPITAL BANK CORPORATION,FINANCE,MAJOR BANKS
FMNB,NASDAQ,FARMERS NATIONAL BANC CORP.,FINANCE,MAJOR BANKS
FAMI,NASDAQ,"FARMMI, INC.",CONSUMER NON-DURABLES,PACKAGED FOODS
FARO,NASDAQ,"FARO TECHNOLOGIES, INC.",CAPITAL GOODS,INDUSTRIAL MACHINERY/COMPONENTS
FAST,NASDAQ,FASTENAL COMPANY,CONSUMER SERVICES,RETAIL: BUILDING MATERIALS
FAT,NASDAQ,FAT BRANDS INC.,CONSUMER SERVICES,RESTAURANTS
FATE,NASDAQ,"FATE THERAPEUTICS, INC.",HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
FBSS,NASDAQ,"FAUQUIER BANKSHARES, INC.",FINANCE,MAJOR BANKS
FCRE,NASDAQ,FC GLOBAL REALTY INCORPORATED,HEALTH CARE,BIOTECHNOLOGY: ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
FSAC,NASDAQ,FEDERAL STREET ACQUISITION CORP.,FINANCE,BUSINESS SERVICES
FSACU,NASDAQ,FEDERAL STREET ACQUISITION CORP.,FINANCE,BUSINESS SERVICES
FSACW,NASDAQ,FEDERAL STREET ACQUISITION CORP.,FINANCE,BUSINESS SERVICES
FNHC,NASDAQ,FEDERATED NATIONAL HOLDING COMPANY,FINANCE,PROPERTY-CASUALTY INSURERS
FENC,NASDAQ,FENNEC PHARMACEUTICALS INC.,HEALTH CARE,BIOTECHNOLOGY: BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES)
GSM,NASDAQ,FERROGLOBE PLC,CAPITAL GOODS,METAL FABRICATIONS
FFBW,NASDAQ,"FFBW, INC.",FINANCE,SAVINGS INSTITUTIONS
FCSC,NASDAQ,FIBROCELL SCIENCE INC,HEALTH CARE,MAJOR PHARMACEUTICALS
FGEN,NASDAQ,"FIBROGEN, INC",HEALTH CARE,MAJOR PHARMACEUTICALS
FDBC,NASDAQ,"FIDELITY D & D BANCORP, INC.",FINANCE,MAJOR BANKS
ONEQ,NASDAQ,FIDELITY NASDAQ COMPOSITE INDEX TRACKING STOCK,N/A,N/A
LION,NASDAQ,FIDELITY SOUTHERN CORPORATION,FINANCE,MAJOR BANKS
FDUS,NASDAQ,FIDUS INVESTMENT CORPORATION,N/A,N/A
FDUSL,NASDAQ,FIDUS INVESTMENT CORPORATION,N/A,N/A
FRGI,NASDAQ,"FIESTA RESTAURANT GROUP, INC.",CONSUMER SERVICES,RESTAURANTS
FITB,NASDAQ,FIFTH THIRD BANCORP,FINANCE,MAJOR BANKS
FITBI,NASDAQ,FIFTH THIRD BANCORP,FINANCE,MAJOR BANKS
FNGN,NASDAQ,"FINANCIAL ENGINES, INC.",FINANCE,INVESTMENT MANAGERS
FISI,NASDAQ,"FINANCIAL INSTITUTIONS, INC.",FINANCE,MAJOR BANKS
FNSR,NASDAQ,FINISAR CORPORATION,TECHNOLOGY,SEMICONDUCTORS
FNJN,NASDAQ,"FINJAN HOLDINGS, INC.",MISCELLANEOUS,MULTI-SECTOR COMPANIES
FNTE,NASDAQ,FINTECH ACQUISITION CORP. II,FINANCE,BUSINESS SERVICES
FNTEU,NASDAQ,FINTECH ACQUISITION CORP. II,FINANCE,BUSINESS SERVICES
FNTEW,NASDAQ,FINTECH ACQUISITION CORP. II,FINANCE,BUSINESS SERVICES
FEYE,NASDAQ,"FIREEYE, INC.",TECHNOLOGY,COMPUTER PERIPHERAL EQUIPMENT
FBNC,NASDAQ,FIRST BANCORP,FINANCE,MAJOR BANKS
FNLC,NASDAQ,"FIRST BANCORP, INC (ME)",FINANCE,MAJOR BANKS
FRBA,NASDAQ,FIRST BANK,N/A,N/A
BUSE,NASDAQ,FIRST BUSEY CORPORATION,FINANCE,MAJOR BANKS
FBIZ,NASDAQ,"FIRST BUSINESS FINANCIAL SERVICES, INC.",FINANCE,MAJOR BANKS
FCAP,NASDAQ,"FIRST CAPITAL, INC.",FINANCE,SAVINGS INSTITUTIONS
FCBP,NASDAQ,FIRST CHOICE BANCORP,FINANCE,MAJOR BANKS
FCNCA,NASDAQ,"FIRST CITIZENS BANCSHARES, INC.",FINANCE,MAJOR BANKS
FCBC,NASDAQ,"FIRST COMMUNITY BANCSHARES, INC.",FINANCE,MAJOR BANKS
FCCO,NASDAQ,FIRST COMMUNITY CORPORATION,FINANCE,MAJOR BANKS
FBNK,NASDAQ,"FIRST CONNECTICUT BANCORP, INC.",FINANCE,BANKS
FDEF,NASDAQ,FIRST DEFIANCE FINANCIAL CORP.,FINANCE,SAVINGS INSTITUTIONS
FFBC,NASDAQ,FIRST FINANCIAL BANCORP.,FINANCE,MAJOR BANKS
FFBCW,NASDAQ,FIRST FINANCIAL BANCORP.,FINANCE,MAJOR BANKS
FFIN,NASDAQ,"FIRST FINANCIAL BANKSHARES, INC.",FINANCE,MAJOR BANKS
THFF,NASDAQ,FIRST FINANCIAL CORPORATION INDIANA,FINANCE,MAJOR BANKS
FFNW,NASDAQ,"FIRST FINANCIAL NORTHWEST, INC.",FINANCE,MAJOR BANKS
FFWM,NASDAQ,FIRST FOUNDATION INC.,FINANCE,MAJOR BANKS
FGBI,NASDAQ,"FIRST GUARANTY BANCSHARES, INC.",FINANCE,SAVINGS INSTITUTIONS
FHB,NASDAQ,"FIRST HAWAIIAN, INC.",FINANCE,MAJOR BANKS
INBK,NASDAQ,FIRST INTERNET BANCORP,FINANCE,MAJOR BANKS
INBKL,NASDAQ,FIRST INTERNET BANCORP,FINANCE,MAJOR BANKS
FIBK,NASDAQ,"FIRST INTERSTATE BANCSYSTEM, INC.",FINANCE,MAJOR BANKS
FRME,NASDAQ,FIRST MERCHANTS CORPORATION,FINANCE,MAJOR BANKS
FMBH,NASDAQ,"FIRST MID-ILLINOIS BANCSHARES, INC.",FINANCE,MAJOR BANKS
